Sensor ID,Asset ID (FK),Sensor Type,Reading Value,Timestamp,Baseline Value
SNS-1002-H,AST-1002,Humidity,47.95,2025-11-07 03:46,45.0
SNS-1002-H,AST-1002,Humidity,44.46,2025-11-08 19:45,45.0
SNS-1002-H,AST-1002,Humidity,47.37,2025-11-09 15:07,45.0
SNS-1002-H,AST-1002,Humidity,45.43,2025-11-10 01:28,45.0
SNS-1002-H,AST-1002,Humidity,46.22,2025-11-11 10:02,45.0
SNS-1002-H,AST-1002,Humidity,48.79,2025-11-12 16:21,45.0
SNS-1002-H,AST-1002,Humidity,44.81,2025-11-13 12:56,45.0
SNS-1002-H,AST-1002,Humidity,47.29,2025-11-14 11:27,45.0
SNS-1002-H,AST-1002,Humidity,46.45,2025-11-15 12:37,45.0
SNS-1002-H,AST-1002,Humidity,46.92,2025-11-16 10:37,45.0
SNS-1002-H,AST-1002,Humidity,47.29,2025-11-17 10:00,45.0
SNS-1002-H,AST-1002,Humidity,46.08,2025-11-18 06:30,45.0
SNS-1002-H,AST-1002,Humidity,43.56,2025-11-19 02:56,45.0
SNS-1002-H,AST-1002,Humidity,44.36,2025-11-20 06:14,45.0
SNS-1002-H,AST-1002,Humidity,48.76,2025-11-21 19:11,45.0
SNS-1002-H,AST-1002,Humidity,45.54,2025-11-22 01:53,45.0
SNS-1002-H,AST-1002,Humidity,46.43,2025-11-23 10:57,45.0
SNS-1002-H,AST-1002,Humidity,46.17,2025-11-24 11:33,45.0
SNS-1002-H,AST-1002,Humidity,43.96,2025-11-25 16:42,45.0
SNS-1002-H,AST-1002,Humidity,46.48,2025-11-26 15:05,45.0
SNS-1002-H,AST-1002,Humidity,44.16,2025-11-27 06:29,45.0
SNS-1002-H,AST-1002,Humidity,47.59,2025-11-28 13:57,45.0
SNS-1002-H,AST-1002,Humidity,48.07,2025-11-29 19:41,45.0
SNS-1002-H,AST-1002,Humidity,44.6,2025-11-30 20:21,45.0
SNS-1002-H,AST-1002,Humidity,47.95,2025-12-01 13:07,45.0
SNS-1002-H,AST-1002,Humidity,47.19,2025-12-02 18:06,45.0
SNS-1002-H,AST-1002,Humidity,48.4,2025-12-03 17:24,45.0
SNS-1002-H,AST-1002,Humidity,47.32,2025-12-04 06:20,45.0
SNS-1002-H,AST-1002,Humidity,46.86,2025-12-05 07:14,45.0
SNS-1002-H,AST-1002,Humidity,47.7,2025-12-06 04:49,45.0
SNS-1002-H,AST-1002,Humidity,46.48,2025-12-07 21:09,45.0
SNS-1002-H,AST-1002,Humidity,46.28,2025-12-08 11:35,45.0
SNS-1002-H,AST-1002,Humidity,43.71,2025-12-09 11:38,45.0
SNS-1002-H,AST-1002,Humidity,49.66,2025-12-10 07:17,45.0
SNS-1002-H,AST-1002,Humidity,44.61,2025-12-11 00:39,45.0
SNS-1002-H,AST-1002,Humidity,45.14,2025-12-12 22:15,45.0
SNS-1002-H,AST-1002,Humidity,47.95,2025-12-13 08:43,45.0
SNS-1002-H,AST-1002,Humidity,47.19,2025-12-14 02:19,45.0
SNS-1002-H,AST-1002,Humidity,42.53,2025-12-15 14:07,45.0
SNS-1002-H,AST-1002,Humidity,46.8,2025-12-16 08:35,45.0
SNS-1002-H,AST-1002,Humidity,43.85,2025-12-17 07:01,45.0
SNS-1002-H,AST-1002,Humidity,44.87,2025-12-18 16:48,45.0
SNS-1002-H,AST-1002,Humidity,48.7,2025-12-19 04:57,45.0
SNS-1002-H,AST-1002,Humidity,47.48,2025-12-20 08:43,45.0
SNS-1002-H,AST-1002,Humidity,46.91,2025-12-21 13:25,45.0
SNS-1002-H,AST-1002,Humidity,44.65,2025-12-22 05:16,45.0
SNS-1002-H,AST-1002,Humidity,45.18,2025-12-23 10:23,45.0
SNS-1002-H,AST-1002,Humidity,46.75,2025-12-24 10:36,45.0
SNS-1002-H,AST-1002,Humidity,46.32,2025-12-25 17:57,45.0
SNS-1002-H,AST-1002,Humidity,42.93,2025-12-26 06:15,45.0
SNS-1002-H,AST-1002,Humidity,45.39,2025-12-27 03:03,45.0
SNS-1002-H,AST-1002,Humidity,47.16,2025-12-28 10:37,45.0
SNS-1002-H,AST-1002,Humidity,42.79,2025-12-29 05:48,45.0
SNS-1002-H,AST-1002,Humidity,47.24,2025-12-30 02:42,45.0
SNS-1002-H,AST-1002,Humidity,43.51,2025-12-31 04:21,45.0
SNS-1002-H,AST-1002,Humidity,43.31,2026-01-01 00:27,45.0
SNS-1002-H,AST-1002,Humidity,47.11,2026-01-02 05:03,45.0
SNS-1002-H,AST-1002,Humidity,48.51,2026-01-03 19:00,45.0
SNS-1002-H,AST-1002,Humidity,45.0,2026-01-04 07:58,45.0
SNS-1002-H,AST-1002,Humidity,45.29,2026-01-05 08:49,45.0
SNS-1002-H,AST-1002,Humidity,42.34,2026-01-06 22:36,45.0
SNS-1002-H,AST-1002,Humidity,43.89,2026-01-07 12:41,45.0
SNS-1002-H,AST-1002,Humidity,45.47,2026-01-08 12:55,45.0
SNS-1002-H,AST-1002,Humidity,44.58,2026-01-09 18:03,45.0
SNS-1002-H,AST-1002,Humidity,43.94,2026-01-10 06:30,45.0
SNS-1002-H,AST-1002,Humidity,44.53,2026-01-11 21:16,45.0
SNS-1002-H,AST-1002,Humidity,45.36,2026-01-12 13:14,45.0
SNS-1002-H,AST-1002,Humidity,45.43,2026-01-13 06:47,45.0
SNS-1002-H,AST-1002,Humidity,42.1,2026-01-14 15:11,45.0
SNS-1002-H,AST-1002,Humidity,41.61,2026-01-15 17:45,45.0
SNS-1002-H,AST-1002,Humidity,46.24,2026-01-16 15:55,45.0
SNS-1002-H,AST-1002,Humidity,43.47,2026-01-17 02:51,45.0
SNS-1002-H,AST-1002,Humidity,46.21,2026-01-18 08:03,45.0
SNS-1002-H,AST-1002,Humidity,47.07,2026-01-19 10:54,45.0
SNS-1002-H,AST-1002,Humidity,44.98,2026-01-20 09:34,45.0
SNS-1002-H,AST-1002,Humidity,42.91,2026-01-21 14:54,45.0
SNS-1002-H,AST-1002,Humidity,45.14,2026-01-22 04:21,45.0
SNS-1002-H,AST-1002,Humidity,44.19,2026-01-23 01:55,45.0
SNS-1002-H,AST-1002,Humidity,47.03,2026-01-24 15:21,45.0
SNS-1002-H,AST-1002,Humidity,44.26,2026-01-25 09:50,45.0
SNS-1002-H,AST-1002,Humidity,46.32,2026-01-26 11:33,45.0
SNS-1002-H,AST-1002,Humidity,46.6,2026-01-27 22:51,45.0
SNS-1002-H,AST-1002,Humidity,47.63,2026-01-28 08:36,45.0
SNS-1002-H,AST-1002,Humidity,41.54,2026-01-29 09:33,45.0
SNS-1002-H,AST-1002,Humidity,48.01,2026-01-30 06:44,45.0
SNS-1002-H,AST-1002,Humidity,43.79,2026-01-31 20:44,45.0
SNS-1002-H,AST-1002,Humidity,45.39,2026-02-01 21:04,45.0
SNS-1002-H,AST-1002,Humidity,45.21,2026-02-02 12:47,45.0
SNS-1002-H,AST-1002,Humidity,44.87,2026-02-03 09:25,45.0
SNS-1002-H,AST-1002,Humidity,44.11,2026-02-04 12:11,45.0
SNS-1002-H,AST-1002,Humidity,45.59,2026-02-05 04:25,45.0
SNS-1002-H,AST-1002,Humidity,44.85,2026-02-06 16:11,45.0
SNS-1002-H,AST-1002,Humidity,48.01,2026-02-07 11:26,45.0
SNS-1002-H,AST-1002,Humidity,46.1,2026-02-08 06:51,45.0
SNS-1002-H,AST-1002,Humidity,46.71,2026-02-09 12:42,45.0
SNS-1002-H,AST-1002,Humidity,47.85,2026-02-10 15:48,45.0
SNS-1002-H,AST-1002,Humidity,46.4,2026-02-11 09:27,45.0
SNS-1002-H,AST-1002,Humidity,46.42,2026-02-12 07:54,45.0
SNS-1002-H,AST-1002,Humidity,45.86,2026-02-13 04:39,45.0
SNS-1002-H,AST-1002,Humidity,43.5,2026-02-14 12:52,45.0
SNS-1002-H,AST-1002,Humidity,46.42,2026-02-15 01:28,45.0
SNS-1002-H,AST-1002,Humidity,46.92,2026-02-16 15:52,45.0
SNS-1002-H,AST-1002,Humidity,43.07,2026-02-17 17:49,45.0
SNS-1002-H,AST-1002,Humidity,45.18,2026-02-18 16:14,45.0
SNS-1002-H,AST-1002,Humidity,48.74,2026-02-19 21:27,45.0
SNS-1002-H,AST-1002,Humidity,47.12,2026-02-20 12:52,45.0
SNS-1002-H,AST-1002,Humidity,46.79,2026-02-21 01:49,45.0
SNS-1002-H,AST-1002,Humidity,46.77,2026-02-22 00:55,45.0
SNS-1002-H,AST-1002,Humidity,45.86,2026-02-23 18:48,45.0
SNS-1002-H,AST-1002,Humidity,43.55,2026-02-24 20:25,45.0
SNS-1002-H,AST-1002,Humidity,45.75,2026-02-25 10:04,45.0
SNS-1002-H,AST-1002,Humidity,43.41,2026-02-26 14:53,45.0
SNS-1002-H,AST-1002,Humidity,46.22,2026-02-27 21:51,45.0
SNS-1002-H,AST-1002,Humidity,45.59,2026-02-28 01:39,45.0
SNS-1002-H,AST-1002,Humidity,47.07,2026-03-01 10:40,45.0
SNS-1002-H,AST-1002,Humidity,40.55,2026-03-02 08:06,45.0
SNS-1002-H,AST-1002,Humidity,42.97,2026-03-03 13:07,45.0
SNS-1002-H,AST-1002,Humidity,46.19,2026-03-04 00:56,45.0
SNS-1002-H,AST-1002,Humidity,40.73,2026-03-05 00:04,45.0
SNS-1002-H,AST-1002,Humidity,42.71,2026-03-06 08:36,45.0
SNS-1002-H,AST-1002,Humidity,45.31,2026-03-07 07:24,45.0
SNS-1002-H,AST-1002,Humidity,44.87,2026-03-08 01:30,45.0
SNS-1002-H,AST-1002,Humidity,42.34,2026-03-09 02:25,45.0
SNS-1002-H,AST-1002,Humidity,45.26,2026-03-10 20:57,45.0
SNS-1002-H,AST-1002,Humidity,45.64,2026-03-11 13:21,45.0
SNS-1002-H,AST-1002,Humidity,45.9,2026-03-12 10:42,45.0
SNS-1002-H,AST-1002,Humidity,42.87,2026-03-13 09:24,45.0
SNS-1002-H,AST-1002,Humidity,40.17,2026-03-14 20:52,45.0
SNS-1002-H,AST-1002,Humidity,44.91,2026-03-15 20:20,45.0
SNS-1002-H,AST-1002,Humidity,46.96,2026-03-16 01:22,45.0
SNS-1002-H,AST-1002,Humidity,42.87,2026-03-17 07:37,45.0
SNS-1002-H,AST-1002,Humidity,47.22,2026-03-18 09:09,45.0
SNS-1002-H,AST-1002,Humidity,46.42,2026-03-19 09:42,45.0
SNS-1002-H,AST-1002,Humidity,46.07,2026-03-20 18:46,45.0
SNS-1002-H,AST-1002,Humidity,46.92,2026-03-21 10:58,45.0
SNS-1002-H,AST-1002,Humidity,41.96,2026-03-22 15:54,45.0
SNS-1002-H,AST-1002,Humidity,45.32,2026-03-23 01:52,45.0
SNS-1002-H,AST-1002,Humidity,44.22,2026-03-24 15:19,45.0
SNS-1002-H,AST-1002,Humidity,45.52,2026-03-25 02:02,45.0
SNS-1002-H,AST-1002,Humidity,43.32,2026-03-26 01:44,45.0
SNS-1002-H,AST-1002,Humidity,42.82,2026-03-27 21:21,45.0
SNS-1002-H,AST-1002,Humidity,42.41,2026-03-28 13:33,45.0
SNS-1002-H,AST-1002,Humidity,46.04,2026-03-29 17:39,45.0
SNS-1002-H,AST-1002,Humidity,46.58,2026-03-30 22:48,45.0
SNS-1002-H,AST-1002,Humidity,44.38,2026-03-31 07:33,45.0
SNS-1002-H,AST-1002,Humidity,45.42,2026-04-01 06:10,45.0
SNS-1002-H,AST-1002,Humidity,48.09,2026-04-02 13:40,45.0
SNS-1002-H,AST-1002,Humidity,46.67,2026-04-03 02:41,45.0
SNS-1002-H,AST-1002,Humidity,41.48,2026-04-04 15:49,45.0
SNS-1002-H,AST-1002,Humidity,44.08,2026-04-05 16:45,45.0
SNS-1002-H,AST-1002,Humidity,45.17,2026-04-06 05:11,45.0
SNS-1002-H,AST-1002,Humidity,47.66,2026-04-07 02:42,45.0
SNS-1002-H,AST-1002,Humidity,45.74,2026-04-08 03:08,45.0
SNS-1002-H,AST-1002,Humidity,46.28,2026-04-09 00:05,45.0
SNS-1002-H,AST-1002,Humidity,41.23,2026-04-10 15:05,45.0
SNS-1002-H,AST-1002,Humidity,42.57,2026-04-11 03:03,45.0
SNS-1002-H,AST-1002,Humidity,44.91,2026-04-12 10:49,45.0
SNS-1002-H,AST-1002,Humidity,46.68,2026-04-13 09:17,45.0
SNS-1002-H,AST-1002,Humidity,43.06,2026-04-14 21:32,45.0
SNS-1002-H,AST-1002,Humidity,45.83,2026-04-15 02:37,45.0
SNS-1002-H,AST-1002,Humidity,46.85,2026-04-16 09:37,45.0
SNS-1002-H,AST-1002,Humidity,45.95,2026-04-17 03:20,45.0
SNS-1002-H,AST-1002,Humidity,46.67,2026-04-18 16:56,45.0
SNS-1002-H,AST-1002,Humidity,43.79,2026-04-19 19:32,45.0
SNS-1002-H,AST-1002,Humidity,44.12,2026-04-20 22:48,45.0
SNS-1002-H,AST-1002,Humidity,40.33,2026-04-21 19:38,45.0
SNS-1002-H,AST-1002,Humidity,42.94,2026-04-22 22:08,45.0
SNS-1002-H,AST-1002,Humidity,46.04,2026-04-23 03:51,45.0
SNS-1002-H,AST-1002,Humidity,47.23,2026-04-24 15:29,45.0
SNS-1002-H,AST-1002,Humidity,44.25,2026-04-25 08:50,45.0
SNS-1002-H,AST-1002,Humidity,48.1,2026-04-26 04:55,45.0
SNS-1002-H,AST-1002,Humidity,43.62,2026-04-27 17:14,45.0
SNS-1002-H,AST-1002,Humidity,43.34,2026-04-28 07:35,45.0
SNS-1002-H,AST-1002,Humidity,46.74,2026-04-29 08:25,45.0
SNS-1002-H,AST-1002,Humidity,45.96,2026-04-30 22:45,45.0
SNS-1002-H,AST-1002,Humidity,43.58,2026-05-01 14:27,45.0
SNS-1002-H,AST-1002,Humidity,42.05,2026-05-02 17:29,45.0
SNS-1002-H,AST-1002,Humidity,45.46,2026-05-03 21:15,45.0
SNS-1002-H,AST-1002,Humidity,45.82,2026-05-04 20:45,45.0
SNS-1002-H,AST-1002,Humidity,42.6,2026-05-05 03:07,45.0
SNS-1002-H,AST-1002,Humidity,45.31,2026-05-06 14:21,45.0
SNS-1002-H,AST-1002,Humidity,43.98,2026-05-07 21:18,45.0
SNS-1002-H,AST-1002,Humidity,43.22,2026-05-08 19:38,45.0
SNS-1002-H,AST-1002,Humidity,46.42,2026-05-09 04:58,45.0
SNS-1002-H,AST-1002,Humidity,47.41,2026-05-10 13:39,45.0
SNS-1002-H,AST-1002,Humidity,43.61,2026-05-11 22:31,45.0
SNS-1002-H,AST-1002,Humidity,44.96,2026-05-12 17:30,45.0
SNS-1002-H,AST-1002,Humidity,43.14,2026-05-13 05:27,45.0
SNS-1002-H,AST-1002,Humidity,45.67,2026-05-14 13:22,45.0
SNS-1002-H,AST-1002,Humidity,46.75,2026-05-15 18:33,45.0
SNS-1002-H,AST-1002,Humidity,43.7,2026-05-16 13:03,45.0
SNS-1002-H,AST-1002,Humidity,43.77,2026-05-17 11:57,45.0
SNS-1002-H,AST-1002,Humidity,46.62,2026-05-18 22:51,45.0
SNS-1002-H,AST-1002,Humidity,44.51,2026-05-19 16:56,45.0
SNS-1002-H,AST-1002,Humidity,44.9,2026-05-20 01:35,45.0
SNS-1002-H,AST-1002,Humidity,42.59,2026-05-21 13:22,45.0
SNS-1002-H,AST-1002,Humidity,46.09,2026-05-22 03:55,45.0
SNS-1002-H,AST-1002,Humidity,46.25,2026-05-23 08:35,45.0
SNS-1002-H,AST-1002,Humidity,46.42,2026-05-24 17:25,45.0
SNS-1002-H,AST-1002,Humidity,46.33,2026-05-25 07:26,45.0
SNS-1002-H,AST-1002,Humidity,42.81,2026-05-26 10:09,45.0
SNS-1002-H,AST-1002,Humidity,48.6,2026-05-27 20:10,45.0
SNS-1002-H,AST-1002,Humidity,46.13,2026-05-28 15:27,45.0
SNS-1002-H,AST-1002,Humidity,42.57,2026-05-29 14:07,45.0
SNS-1002-H,AST-1002,Humidity,44.76,2026-05-30 18:33,45.0
SNS-1002-H,AST-1002,Humidity,44.22,2026-05-31 11:49,45.0
SNS-1002-H,AST-1002,Humidity,43.1,2026-06-01 09:53,45.0
SNS-1002-H,AST-1002,Humidity,48.11,2026-06-02 13:33,45.0
SNS-1002-H,AST-1002,Humidity,48.62,2026-06-03 22:52,45.0
SNS-1002-H,AST-1002,Humidity,45.3,2026-06-04 04:18,45.0
SNS-1002-H,AST-1002,Humidity,48.09,2026-06-05 10:52,45.0
SNS-1002-H,AST-1002,Humidity,44.89,2026-06-06 11:52,45.0
SNS-1002-H,AST-1002,Humidity,42.48,2026-06-07 02:07,45.0
SNS-1002-H,AST-1002,Humidity,45.63,2026-06-08 16:23,45.0
SNS-1002-H,AST-1002,Humidity,43.28,2026-06-09 17:32,45.0
SNS-1002-H,AST-1002,Humidity,43.14,2026-06-10 12:27,45.0
SNS-1002-H,AST-1002,Humidity,45.06,2026-06-11 20:48,45.0
SNS-1002-H,AST-1002,Humidity,47.79,2026-06-12 05:20,45.0
SNS-1002-H,AST-1002,Humidity,43.26,2026-06-13 07:27,45.0
SNS-1002-H,AST-1002,Humidity,44.74,2026-06-14 05:11,45.0
SNS-1002-H,AST-1002,Humidity,45.4,2026-06-15 15:02,45.0
SNS-1002-H,AST-1002,Humidity,44.48,2026-06-16 16:30,45.0
SNS-1002-H,AST-1002,Humidity,41.98,2026-06-17 20:17,45.0
SNS-1002-H,AST-1002,Humidity,46.72,2026-06-18 11:36,45.0
SNS-1002-H,AST-1002,Humidity,46.43,2026-06-19 15:27,45.0
SNS-1002-H,AST-1002,Humidity,47.25,2026-06-20 20:50,45.0
SNS-1002-H,AST-1002,Humidity,44.62,2026-06-21 11:21,45.0
SNS-1002-H,AST-1002,Humidity,48.43,2026-06-22 17:37,45.0
SNS-1002-H,AST-1002,Humidity,46.73,2026-06-23 08:08,45.0
SNS-1002-H,AST-1002,Humidity,45.73,2026-06-24 15:29,45.0
SNS-1002-H,AST-1002,Humidity,46.09,2026-06-25 07:08,45.0
SNS-1002-H,AST-1002,Humidity,43.63,2026-06-26 15:27,45.0
SNS-1002-H,AST-1002,Humidity,46.23,2026-06-27 07:18,45.0
SNS-1002-H,AST-1002,Humidity,44.06,2026-06-28 17:10,45.0
SNS-1002-H,AST-1002,Humidity,46.27,2026-06-29 15:44,45.0
SNS-1002-H,AST-1002,Humidity,45.01,2026-06-30 08:46,45.0
SNS-1002-H,AST-1002,Humidity,45.4,2026-07-01 21:03,45.0
SNS-1002-H,AST-1002,Humidity,44.66,2026-07-02 02:37,45.0
SNS-1002-H,AST-1002,Humidity,44.47,2026-07-03 14:49,45.0
SNS-1002-H,AST-1002,Humidity,49.03,2026-07-04 13:23,45.0
SNS-1002-H,AST-1002,Humidity,48.05,2026-07-05 13:29,45.0
SNS-1002-H,AST-1002,Humidity,48.08,2026-07-06 13:36,45.0
SNS-1002-H,AST-1002,Humidity,50.63,2026-07-07 11:56,45.0
SNS-1002-H,AST-1002,Humidity,48.77,2026-07-08 22:42,45.0
SNS-1002-H,AST-1002,Humidity,51.23,2026-07-09 06:43,45.0
SNS-1002-H,AST-1002,Humidity,49.38,2026-07-10 14:28,45.0
SNS-1002-H,AST-1002,Humidity,54.32,2026-07-11 19:50,45.0
SNS-1002-H,AST-1002,Humidity,53.03,2026-07-12 19:28,45.0
SNS-1002-H,AST-1002,Humidity,56.93,2026-07-13 11:08,45.0
SNS-1002-H,AST-1002,Humidity,52.97,2026-07-14 21:45,45.0
SNS-1002-H,AST-1002,Humidity,58.7,2026-07-15 14:49,45.0
SNS-1002-H,AST-1002,Humidity,58.4,2026-07-16 04:55,45.0
SNS-1002-H,AST-1002,Humidity,61.35,2026-07-17 12:07,45.0
SNS-1002-H,AST-1002,Humidity,64.23,2026-07-18 22:57,45.0
SNS-1002-H,AST-1002,Humidity,62.63,2026-07-19 22:26,45.0
SNS-1002-H,AST-1002,Humidity,61.54,2026-07-20 22:55,45.0
SNS-1002-H,AST-1002,Humidity,64.72,2026-07-21 18:10,45.0
SNS-1002-H,AST-1002,Humidity,66.74,2026-07-22 02:06,45.0
SNS-1002-H,AST-1002,Humidity,69.61,2026-07-23 03:27,45.0
SNS-1002-H,AST-1002,Humidity,69.69,2026-07-24 15:30,45.0
SNS-1002-H,AST-1002,Humidity,65.72,2026-07-25 09:50,45.0
SNS-1003-T,AST-1003,Temperature,82.62,2024-07-25 08:49,85.0
SNS-1003-T,AST-1003,Temperature,83.43,2024-07-26 16:02,85.0
SNS-1003-T,AST-1003,Temperature,82.07,2024-07-27 22:27,85.0
SNS-1003-T,AST-1003,Temperature,83.03,2024-07-28 16:57,85.0
SNS-1003-T,AST-1003,Temperature,86.03,2024-07-29 05:54,85.0
SNS-1003-T,AST-1003,Temperature,89.15,2024-07-30 18:57,85.0
SNS-1003-T,AST-1003,Temperature,85.39,2024-07-31 19:50,85.0
SNS-1003-T,AST-1003,Temperature,85.39,2024-08-01 21:29,85.0
SNS-1003-T,AST-1003,Temperature,85.64,2024-08-02 21:22,85.0
SNS-1003-T,AST-1003,Temperature,87.94,2024-08-03 07:39,85.0
SNS-1003-T,AST-1003,Temperature,83.95,2024-08-04 01:32,85.0
SNS-1003-T,AST-1003,Temperature,85.32,2024-08-05 03:45,85.0
SNS-1003-T,AST-1003,Temperature,84.95,2024-08-06 13:38,85.0
SNS-1003-T,AST-1003,Temperature,85.03,2024-08-07 05:25,85.0
SNS-1003-T,AST-1003,Temperature,88.06,2024-08-08 14:19,85.0
SNS-1003-T,AST-1003,Temperature,85.96,2024-08-09 19:35,85.0
SNS-1003-T,AST-1003,Temperature,88.13,2024-08-10 07:44,85.0
SNS-1003-T,AST-1003,Temperature,88.44,2024-08-11 17:47,85.0
SNS-1003-T,AST-1003,Temperature,86.73,2024-08-12 02:43,85.0
SNS-1003-T,AST-1003,Temperature,89.69,2024-08-13 14:08,85.0
SNS-1003-T,AST-1003,Temperature,91.12,2024-08-14 16:57,85.0
SNS-1003-T,AST-1003,Temperature,84.49,2024-08-15 13:40,85.0
SNS-1003-T,AST-1003,Temperature,87.39,2024-08-16 09:24,85.0
SNS-1003-T,AST-1003,Temperature,88.32,2024-08-17 18:58,85.0
SNS-1003-T,AST-1003,Temperature,88.46,2024-08-18 05:04,85.0
SNS-1003-T,AST-1003,Temperature,90.01,2024-08-19 01:15,85.0
SNS-1003-T,AST-1003,Temperature,87.13,2024-08-20 21:16,85.0
SNS-1003-T,AST-1003,Temperature,87.0,2024-08-21 20:39,85.0
SNS-1003-T,AST-1003,Temperature,90.96,2024-08-22 20:37,85.0
SNS-1003-T,AST-1003,Temperature,89.78,2024-08-23 12:16,85.0
SNS-1003-T,AST-1003,Temperature,88.37,2024-08-24 00:23,85.0
SNS-1003-T,AST-1003,Temperature,90.3,2024-08-25 05:55,85.0
SNS-1003-T,AST-1003,Temperature,92.25,2024-08-26 17:37,85.0
SNS-1003-T,AST-1003,Temperature,90.12,2024-08-27 15:57,85.0
SNS-1003-T,AST-1003,Temperature,84.17,2024-08-28 03:57,85.0
SNS-1003-T,AST-1003,Temperature,86.76,2024-08-29 09:16,85.0
SNS-1003-T,AST-1003,Temperature,87.38,2024-08-30 17:11,85.0
SNS-1003-T,AST-1003,Temperature,88.99,2024-08-31 18:05,85.0
SNS-1003-T,AST-1003,Temperature,88.06,2024-09-01 16:05,85.0
SNS-1003-T,AST-1003,Temperature,88.81,2024-09-02 20:06,85.0
SNS-1003-T,AST-1003,Temperature,92.49,2024-09-03 19:42,85.0
SNS-1003-T,AST-1003,Temperature,86.6,2024-09-04 16:55,85.0
SNS-1003-T,AST-1003,Temperature,88.58,2024-09-05 11:31,85.0
SNS-1003-T,AST-1003,Temperature,88.05,2024-09-06 15:38,85.0
SNS-1003-T,AST-1003,Temperature,87.36,2024-09-07 08:28,85.0
SNS-1003-T,AST-1003,Temperature,89.73,2024-09-08 11:00,85.0
SNS-1003-T,AST-1003,Temperature,91.97,2024-09-09 11:14,85.0
SNS-1003-T,AST-1003,Temperature,88.98,2024-09-10 12:58,85.0
SNS-1003-T,AST-1003,Temperature,92.27,2024-09-11 08:47,85.0
SNS-1003-T,AST-1003,Temperature,91.62,2024-09-12 22:26,85.0
SNS-1003-T,AST-1003,Temperature,90.04,2024-09-13 05:20,85.0
SNS-1003-T,AST-1003,Temperature,88.77,2024-09-14 11:01,85.0
SNS-1003-T,AST-1003,Temperature,87.08,2024-09-15 11:41,85.0
SNS-1003-T,AST-1003,Temperature,93.33,2024-09-16 17:42,85.0
SNS-1003-T,AST-1003,Temperature,93.66,2024-09-17 09:55,85.0
SNS-1003-T,AST-1003,Temperature,88.78,2024-09-18 22:03,85.0
SNS-1003-T,AST-1003,Temperature,91.16,2024-09-19 22:07,85.0
SNS-1003-T,AST-1003,Temperature,93.26,2024-09-20 15:15,85.0
SNS-1003-T,AST-1003,Temperature,89.71,2024-09-21 08:50,85.0
SNS-1003-T,AST-1003,Temperature,91.84,2024-09-22 03:38,85.0
SNS-1003-T,AST-1003,Temperature,89.36,2024-09-23 00:12,85.0
SNS-1003-T,AST-1003,Temperature,87.56,2024-09-24 11:29,85.0
SNS-1003-T,AST-1003,Temperature,91.77,2024-09-25 08:51,85.0
SNS-1003-T,AST-1003,Temperature,87.98,2024-09-26 16:16,85.0
SNS-1003-T,AST-1003,Temperature,89.93,2024-09-27 15:38,85.0
SNS-1003-T,AST-1003,Temperature,90.47,2024-09-28 03:25,85.0
SNS-1003-T,AST-1003,Temperature,89.8,2024-09-29 20:31,85.0
SNS-1003-T,AST-1003,Temperature,88.64,2024-09-30 01:13,85.0
SNS-1003-T,AST-1003,Temperature,88.94,2024-10-01 08:12,85.0
SNS-1003-T,AST-1003,Temperature,87.43,2024-10-02 01:44,85.0
SNS-1003-T,AST-1003,Temperature,93.71,2024-10-03 03:08,85.0
SNS-1003-T,AST-1003,Temperature,89.5,2024-10-04 16:22,85.0
SNS-1003-T,AST-1003,Temperature,89.47,2024-10-05 02:52,85.0
SNS-1003-T,AST-1003,Temperature,87.44,2024-10-06 21:20,85.0
SNS-1003-T,AST-1003,Temperature,88.25,2024-10-07 02:00,85.0
SNS-1003-T,AST-1003,Temperature,91.6,2024-10-08 12:54,85.0
SNS-1003-T,AST-1003,Temperature,87.88,2024-10-09 16:33,85.0
SNS-1003-T,AST-1003,Temperature,87.96,2024-10-10 00:41,85.0
SNS-1003-T,AST-1003,Temperature,88.33,2024-10-11 11:08,85.0
SNS-1003-T,AST-1003,Temperature,89.27,2024-10-12 09:24,85.0
SNS-1003-T,AST-1003,Temperature,88.61,2024-10-13 22:55,85.0
SNS-1003-T,AST-1003,Temperature,89.43,2024-10-14 22:39,85.0
SNS-1003-T,AST-1003,Temperature,90.75,2024-10-15 20:26,85.0
SNS-1003-T,AST-1003,Temperature,91.7,2024-10-16 04:03,85.0
SNS-1003-T,AST-1003,Temperature,89.55,2024-10-17 03:26,85.0
SNS-1003-T,AST-1003,Temperature,87.72,2024-10-18 10:25,85.0
SNS-1003-T,AST-1003,Temperature,91.33,2024-10-19 02:50,85.0
SNS-1003-T,AST-1003,Temperature,90.57,2024-10-20 17:12,85.0
SNS-1003-T,AST-1003,Temperature,88.58,2024-10-21 18:44,85.0
SNS-1003-T,AST-1003,Temperature,90.72,2024-10-22 18:08,85.0
SNS-1003-T,AST-1003,Temperature,90.94,2024-10-23 15:35,85.0
SNS-1003-T,AST-1003,Temperature,87.25,2024-10-24 15:54,85.0
SNS-1003-T,AST-1003,Temperature,90.73,2024-10-25 10:16,85.0
SNS-1003-T,AST-1003,Temperature,87.78,2024-10-26 00:57,85.0
SNS-1003-T,AST-1003,Temperature,90.05,2024-10-27 12:22,85.0
SNS-1003-T,AST-1003,Temperature,94.7,2024-10-28 10:16,85.0
